,ID,Name,Province,ClimateID,StationID,WMOID,TCID,LatitudeDD,LongitudeDD,Latitude,Longitude,Elevation,FirstYear,LastYear,HourlyFirstYr,HourlyLastYr,DailyFirstYr,DailyLastYr,MonthlyFirstYr,MonthlyLastYr
485,7904,INDIAN CHUTE,Ontario,6073750,4153,NA,NA,47.85,-80.45,475100000,-802700000,292.6,1950,1972,NA,NA,1950,1972,1950,1972
486,7817,CHAPLEAU,Ontario,6061358,4109,NA,NA,47.83,-83.43,475000000,-832600000,428.2,1965,1976,1965,1976,1965,1976,1965,1976
487,7818,CHAPLEAU 2,Ontario,6061359,4110,NA,NA,47.83,-83.43,475000000,-832600000,431.6,1886,1966,NA,NA,1886,1966,1886,1966
488,7819,CHAPLEAU A,Ontario,6061361,4111,NA,NA,47.82,-83.35,474912000,-832048000,448.06,1978,2015,1994,2015,1978,2015,1978,2014
489,7820,CHAPLEAU A,Ontario,6061362,53602,71642,YLD,47.82,-83.35,474913000,-832049000,448.1,2015,2016,2015,2016,2015,2016,NA,NA
490,7821,CHAPLEAU A,Ontario,6061365,53603,NA,YLD,47.82,-83.35,474913000,-832049000,448.1,2015,2016,2015,2016,NA,NA,NA,NA
491,7874,GOGAMA,Ontario,606KQNR,9929,NA,NA,47.82,-81.72,474900000,-814300000,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,7895,ENGLEHART,Ontario,6072325,4146,NA,NA,47.82,-79.9,474900000,-795400000,251.5,1948,2000,NA,NA,1948,2000,1948,2000
493,7901,HEASLIP,Ontario,6073420,4150,NA,NA,47.8,-79.83,474800000,-795000000,221.9,1928,1967,NA,NA,1928,1967,1928,1967
494,7775,SAND LAKE,Ontario,6057437,4090,NA,NA,47.78,-84.53,474700000,-843200000,372.5,1954,1959,NA,NA,1954,1956,1954,1959
495,7755,LAKE SUPERIOR PROVINCIAL PARK,Ontario,6054425,51958,71640,TLS,47.72,-84.81,474323000,-844851000,400.62,2013,2016,2013,2016,2013,2016,NA,NA
496,7974,ELK LAKE,Ontario,607KKNF,9933,NA,NA,47.72,-80.27,474300000,-801600000,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,7771,RED ROCK,Ontario,605699D,9939,NA,NA,47.7,-84.82,474200000,-844900000,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,7890,EARLTON A,Ontario,6072223,49489,71684,YXR,47.7,-79.85,474142000,-795056000,243.8,2011,2016,2011,2016,2011,2016,NA,NA
499,7891,EARLTON AWOS,Ontario,6072224,30246,NA,NA,47.7,-79.85,474142000,-795056000,243.4,2000,2011,2000,2011,2000,2011,2004,2006
500,7892,EARLTON A,Ontario,6072225,4145,NA,YXR,47.7,-79.85,474200000,-795100000,243.2,1938,2005,1953,2005,1938,2005,1938,2004
501,7893,EARLTON CLIMATE,Ontario,6072230,47687,71213,TXR,47.7,-79.85,474142000,-795056000,243.4,2008,2016,2008,2016,2008,2016,NA,NA
502,7830,GOGAMA TREE NURSERY,Ontario,6062860,4117,NA,NA,47.68,-81.72,474100000,-814300000,352,1989,1992,NA,NA,1989,1992,1989,1992
503,7908,JUDGE,Ontario,6073884,7629,NA,NA,47.62,-79.53,473700000,-793200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,7831,FLAME LAKE,Ontario,6062DAP,9928,NA,NA,47.58,-83.42,473500000,-832500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,7849,SHINING TREE,Ontario,606769Q,9932,NA,NA,47.58,-81.42,473500000,-812500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,7862,SULTAN,Ontario,606816C,9925,NA,NA,47.58,-82.77,473500000,-824600000,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,7871,RAMSEY,Ontario,606FQPM,9927,NA,NA,47.58,-83.42,473500000,-832500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,7873,FELIX,Ontario,606KLG4,9931,NA,NA,47.58,-81.42,473500000,-812500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,7889,DYMOND ONT HYDRO,Ontario,6072183,4144,NA,NA,47.52,-79.68,473100000,-794100000,198.1,1973,1998,NA,NA,1973,1998,1973,1998
510,7939,NEW LISKEARD,Ontario,6075594,4170,NA,NA,47.5,-79.67,473000000,-794000000,194.2,1923,1984,NA,NA,1923,1984,1923,1984
511,7845,RAMSEY 2,Ontario,6066877,4128,NA,NA,47.47,-81.87,472800000,-815200000,402,1984,1986,NA,NA,1984,1986,1984,1984
512,7843,RAMSAY,Ontario,6066873,4126,NA,NA,47.45,-82.33,472700000,-822000000,429.8,1973,1983,NA,NA,1973,1983,1973,1983
513,7898,HAILEYBURY,Ontario,6073138,4149,NA,NA,47.45,-79.63,472700000,-793800000,189,1893,1977,NA,NA,1893,1977,1893,1977
514,7844,RAMSEY,Ontario,6066875,4127,NA,NA,47.42,-82.32,472500000,-821900000,426.1,1948,1967,NA,NA,1948,1967,1948,1967
515,7570,CARIBOU ISLAND,Ontario,6041221,3996,NA,NA,47.33,-85.83,472000000,-855000000,186.5,1935,1988,NA,NA,1935,1988,1935,1988
516,7571,CARIBOU ISLAND (AUT),Ontario,6041222,7582,71433,WCI,47.33,-85.83,472000000,-855000000,187,1993,2016,1994,2016,1993,2016,NA,NA
517,7745,FRATER,Ontario,6052575,7598,NA,NA,47.33,-84.55,472000000,-843300000,445.3,NA,NA,NA,NA,NA,NA,NA,NA
518,7811,BISCOTASING,Ontario,6060773,4107,NA,NA,47.3,-82.1,471800000,-820600000,406.9,1914,2000,NA,NA,1914,2000,1914,2000
519,7846,RUEL,Ontario,6067211,4129,NA,NA,47.3,-81.45,471800000,-812700000,409.7,1915,1959,NA,NA,1915,1959,1915,1959
520,7902,HOUND CHUTE,Ontario,6073600,4151,NA,NA,47.3,-79.7,471800000,-794200000,278.9,1950,1969,NA,NA,1950,1969,1950,1969
521,7763,MONTREAL FALLS,Ontario,6055302,4085,NA,NA,47.27,-84.43,471600000,-842600000,306.3,1976,1999,NA,NA,1976,1999,1976,1999
522,7762,MONTREAL FALLS,Ontario,6055300,4084,NA,NA,47.25,-84.4,471500000,-842400000,408.4,1932,1955,NA,NA,1932,1955,1932,1955
523,7764,MONTREAL RIVER (AUT),Ontario,6055378,41595,NA,ZGJ,47.25,-84.6,471450000,-843545000,534.9,2000,2007,2000,2007,2003,2006,2003,2006
524,7765,MONTREAL RIVER  WX RADIO,Ontario,6055381,30209,NA,NA,47.25,-84.6,471452000,-843545000,534,NA,NA,NA,NA,NA,NA,NA,NA
525,7766,MONTREAL RIVER RADAR,Ontario,6055382,7996,NA,WGJ,47.25,-84.6,471450000,-843545000,459,NA,NA,NA,NA,NA,NA,NA,NA
526,7964,UPPER NOTCH,Ontario,6079068,4183,NA,NA,47.25,-79.58,471500000,-793500000,240.8,1950,1971,NA,NA,1950,1971,1950,1971
527,7927,MONTREAL RIVER,Ontario,6075379,4166,NA,NA,47.12,-79.48,470700000,-792900000,182.9,1910,1967,NA,NA,1910,1967,1910,1967
528,7727,ALGOMA,Ontario,6050179,7992,NA,NA,47.1,-84.1,470600000,-840600000,369,NA,NA,NA,NA,NA,NA,NA,NA
529,7728,ALGOMA,Ontario,6050180,7974,NA,NA,47.1,-84.1,470600000,-840600000,369,NA,NA,NA,NA,NA,NA,NA,NA
530,8026,TIMAGAMI FORESTRY,Ontario,6088272,7649,NA,NA,47.1,-79.77,470600000,-794600000,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,8001,LAKE TIMAGAMI,Ontario,6084305,7643,NA,NA,47.08,-80.08,470500000,-800500000,295,NA,NA,NA,NA,NA,NA,NA,NA
532,8025,TIMAGAMI,Ontario,6088271,4206,NA,NA,47.08,-79.85,470500000,-795100000,350.5,1966,1973,NA,NA,1966,1973,1966,1973
533,7729,ALGOMA CAPMON,Ontario,6050182,48988,NA,ALG,47.04,-84.38,470211000,-842244000,411,NA,NA,NA,NA,NA,NA,NA,NA
534,7757,MAMAINSE,Ontario,6054885,7601,NA,NA,47.03,-84.78,470200000,-844700000,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,7822,CHINIGUCHI LAKE,Ontario,6061505,7608,NA,NA,47,-81.15,470000000,-810900000,395.9,NA,NA,NA,NA,NA,NA,NA,NA
536,7987,BEAR ISLAND,Ontario,6080577,4190,NA,NA,46.98,-80.08,465900000,-800500000,293.8,1916,1962,NA,NA,1916,1962,1916,1962
537,7772,PANCAKE BAY,Ontario,6056BC3,9937,NA,NA,46.97,-84.68,465800000,-844100000,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,7801,PESHU LAKE,Ontario,605FLQF,9944,NA,NA,46.97,-83.17,465800000,-831000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,7832,GRAVEYARD LAKE,Ontario,6063002,7611,NA,NA,46.97,-80.65,465800000,-803900000,305.1,NA,NA,NA,NA,NA,NA,NA,NA
540,8034,NORTH MILNE  WX RADIO,Ontario,608M003,30227,NA,NA,46.97,-79.77,465759000,-794620000,391,NA,NA,NA,NA,NA,NA,NA,NA
541,8027,TIMAGAMI ISLAND,Ontario,6088274,7650,NA,NA,46.95,-80.05,465700000,-800300000,292.6,NA,NA,NA,NA,NA,NA,NA,NA
542,7951,RANGER LAKE,Ontario,6076884,7636,NA,NA,46.92,-83.5,465500000,-833000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,7802,RANGER LAKE,Ontario,605FQQK,9938,NA,NA,46.88,-83.5,465300000,-833000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,7848,SELLWOOD JUNCTION,Ontario,6067681,7613,NA,NA,46.85,-81.02,465100000,-810100000,330.4,NA,NA,NA,NA,NA,NA,NA,NA
545,7815,CAPREOL,Ontario,6061176,7607,NA,NA,46.82,-80.97,464900000,-805800000,305.7,NA,NA,NA,NA,NA,NA,NA,NA
546,7785,SEARCHMONT,Ontario,6057678,4097,NA,NA,46.75,-84.08,464500000,-840500000,221,1915,1975,NA,NA,1915,1975,1915,1975
547,7806,RITCHIE FALLS,Ontario,605P162,9913,NA,NA,46.75,-82.27,464500000,-821600000,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,8004,MARTEN RIVER,Ontario,6084R96,9930,NA,NA,46.73,-79.83,464400000,-795000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,8905,MARTEN RIVER,Ontario,613D996,7766,NA,NA,46.73,-79.8,464400000,-794800000,287.1,NA,NA,NA,NA,NA,NA,NA,NA
550,7994,DIVER,Ontario,6082025,7640,NA,NA,46.72,-79.5,464300000,-793000000,321,NA,NA,NA,NA,NA,NA,NA,NA
551,7776,SAULT STE. MARIE  WX RADIO,Ontario,6057588,30212,NA,NA,46.71,-84.17,464240000,-841022000,526,NA,NA,NA,NA,NA,NA,NA,NA
552,7816,CARTIER,Ontario,6061263,4108,NA,NA,46.7,-81.57,464200000,-813400000,420.9,1886,1948,NA,NA,1886,1948,1886,1948
553,8022,RED CEDAR LAKE DAM,Ontario,6086930,4203,NA,NA,46.68,-80.02,464100000,-800100000,269.7,1950,1954,NA,NA,1950,1954,1950,1954
554,7866,WANAPITEI DAM,Ontario,6069276,7617,NA,NA,46.65,-80.67,463900000,-804000000,274.3,NA,NA,NA,NA,NA,NA,NA,NA
555,7850,SUDBURY OVERLAP,Ontario,6068144,51257,NA,NA,46.63,-80.8,463732000,-804752000,348.4,NA,NA,NA,NA,NA,NA,NA,NA
556,7851,SUDBURY CLIMATE,Ontario,6068145,49508,71733,TSB,46.63,-80.8,463756090,-804746080,348,2011,2016,2011,2016,2011,2016,NA,NA
557,7856,SUDBURY A,Ontario,6068150,4132,71730,YSB,46.63,-80.8,463732000,-804752000,348.39,1954,2013,1954,2013,1954,2013,1954,2013
558,7859,SUDBURY A,Ontario,6068153,50840,71730,YSB,46.63,-80.8,463732000,-804752000,348.4,2013,2016,2013,2016,2013,2016,NA,NA
559,7768,PESHU LAKE,Ontario,6056389,4087,NA,NA,46.62,-83.17,463700000,-831000000,NA,1950,1955,NA,NA,1950,1955,1950,1955
560,7852,SUDBURY  CLDN,Ontario,6068146,30188,NA,NA,46.62,-80.79,463729000,-804740000,347,NA,NA,NA,NA,NA,NA,NA,NA
561,7868,WINDY LAKE,Ontario,6069540,7618,NA,NA,46.62,-81.45,463700000,-812700000,333.1,NA,NA,NA,NA,NA,NA,NA,NA
562,7878,WINDY LAKE,Ontario,606RELR,9916,NA,NA,46.62,-81.47,463700000,-812800000,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,7761,MISSISSAGIPARK,Ontario,60552J0,9907,NA,NA,46.6,-82.75,463600000,-824500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,7814,CAMP 8,Ontario,6061149,9911,NA,NA,46.58,-81.42,463500000,-812500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,7870,KUKAGAMI,Ontario,606D2FN,9918,NA,NA,46.58,-81.42,463500000,-812500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,7875,HALF-WAY LAKE,Ontario,606L1EJ,9919,NA,NA,46.58,-81.42,463500000,-812500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,7877,MONETVILLE,Ontario,606NKDQ,9917,NA,NA,46.58,-80.42,463500000,-802500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,7829,GARSON,Ontario,6062665,4116,NA,NA,46.57,-80.87,463400000,-805200000,289.6,1962,1965,NA,NA,1962,1965,1962,1965
569,7777,SAULT STE MARIE,Ontario,6057589,4091,NA,NA,46.53,-84.5,463200000,-843000000,205.7,1949,1959,NA,NA,1949,1959,1949,1959
570,7778,SAULT STE MARIE 2,Ontario,6057590,4092,NA,NA,46.53,-84.33,463200000,-842000000,211.8,1957,2002,NA,NA,1957,2002,1957,2002
571,7781,SAULT STE. MARIE  CLDN,Ontario,6057594,30239,NA,NA,46.52,-84.33,463112000,-841948000,347.5,NA,NA,NA,NA,NA,NA,NA,NA
572,7810,BENNY,Ontario,6060725,4106,NA,NA,46.52,-81.63,463100000,-813800000,386.8,1948,1956,NA,NA,1948,1956,1948,1956
573,7857,SUDBURY CKNC-TV,Ontario,6068151,7615,NA,NA,46.52,-81,463100000,-810000000,304.8,NA,NA,NA,NA,NA,NA,NA,NA
574,7739,ELLIOT LAKE DENISON,Ontario,6052260,4070,NA,NA,46.5,-82.62,463000000,-823700000,434.3,1974,1980,NA,NA,1974,1980,1974,1979
575,7782,SAULT STE M FORESTRY,Ontario,6057595,4094,NA,NA,46.5,-84.37,463000000,-842200000,193.2,1889,1933,NA,NA,1889,1933,1889,1933
576,7784,SAULT STE M SHINGWOUK,Ontario,6057605,4096,NA,NA,46.5,-84.28,463000000,-841700000,182.9,1954,1955,NA,NA,1954,1955,1954,1955
577,7808,SAULT STE. MARIE,Ontario,605PNQQ,9936,NA,NA,46.5,-84.33,463000000,-842000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,7779,SAULT STE MARIE A,Ontario,6057591,50092,71260,YAM,46.49,-84.51,462906000,-843035000,192,2012,2016,2012,2016,2012,2016,NA,NA
579,7855,SUDBURY  WX RADIO,Ontario,6068149,30226,NA,NA,46.49,-81.01,462937000,-810032000,291,NA,NA,NA,NA,NA,NA,NA,NA
580,7780,SAULT STE MARIE A,Ontario,6057592,4093,71260,YAM,46.48,-84.51,462900000,-843034000,192,1945,2012,1961,2012,1945,2012,1945,2012
581,7824,CONISTON STP,Ontario,6061850,4113,NA,NA,46.48,-80.85,462900000,-805100000,267.6,1962,2002,NA,NA,1962,2002,1962,2002
582,7825,COPPER CLIFF,Ontario,6061870,4114,NA,NA,46.48,-81.05,462900000,-810300000,274.3,1906,1968,NA,NA,1906,1968,1906,1968
583,7854,SUDBURY,Ontario,6068148,4131,NA,NA,46.48,-80.98,462900000,-805900000,259.1,1887,1977,NA,NA,1887,1977,1914,1977
584,7858,SUDBURY FORESTRY,Ontario,6068152,7616,NA,NA,46.48,-80.93,462900000,-805600000,253,NA,NA,NA,NA,NA,NA,NA,NA
585,7773,RICHARDS LANDING,Ontario,6057009,7603,NA,NA,46.47,-84.02,462800000,-840100000,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,7783,SAULT STE M INSECTARY,Ontario,6057597,4095,NA,NA,46.47,-84.47,462800000,-842800000,190.5,1951,1954,NA,NA,1951,1954,1951,1954
587,7823,CONISTON,Ontario,6061847,4112,NA,NA,46.47,-80.82,462800000,-804900000,237.4,1921,1976,NA,NA,1921,1976,1921,1976
588,7860,SUDBURY MOE,Ontario,6068155,4133,NA,NA,46.47,-81.03,462800000,-810200000,259.1,1977,1979,NA,NA,1977,1979,1977,1979
589,7861,SUDBURY SCIENCE NORTH,Ontario,6068158,4134,NA,NA,46.47,-81,462800000,-810000000,263,1986,1996,NA,NA,1986,1996,1986,1996
590,7992,CRYSTAL FALLS,Ontario,6081928,4192,NA,NA,46.45,-79.87,462700000,-795200000,227.1,1922,1988,NA,NA,1922,1988,1922,1988
591,7993,CRYSTAL FALLS,Ontario,6081930,43520,NA,NA,46.44,-79.91,462637000,-795422000,235,2004,2006,NA,NA,2004,2006,2004,2006
592,7732,BAR RIVER,Ontario,6050NNP,4063,NA,NA,46.43,-84.05,462600000,-840300000,180,1988,1992,NA,NA,1988,1992,1988,1992
593,7760,MISSISSAGI ONT HYDRO,Ontario,6055210,4083,NA,NA,46.43,-83.38,462600000,-832300000,225.6,1970,1997,NA,NA,1970,1997,1970,1997
594,7809,AGNEW MINE,Ontario,6060070,4105,NA,NA,46.43,-81.62,462600000,-813700000,305.1,1978,1983,NA,NA,1978,1983,1978,1983
595,7833,LIVELY,Ontario,6064460,4118,NA,NA,46.43,-81.15,462600000,-810900000,282,1981,1991,NA,NA,1981,1991,1981,1991
596,7865,WAHNAPITAE-STOKES,Ontario,6069197,4138,NA,NA,46.43,-80.72,462600000,-804300000,750,1990,1991,NA,NA,1990,1991,1990,1991
597,7869,WARREN,Ontario,6069K90,4136,NA,NA,46.43,-80.32,462600000,-801900000,212,1987,1998,NA,NA,1987,1998,1987,1998
598,7741,ELLIOT LAKE STANLEIGH,Ontario,6052268,4071,NA,NA,46.42,-82.65,462500000,-823900000,374,1984,1997,NA,NA,1984,1997,1984,1997
599,8031,FISH HATCHERY,Ontario,608BMJ6,9935,NA,NA,46.42,-78.9,462500000,-785400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,7740,ELLIOT LAKE MOE,Ontario,6052264,7596,NA,NA,46.4,-82.67,462400000,-824000000,274,NA,NA,NA,NA,NA,NA,NA,NA
601,7737,ELLIOT LAKE,Ontario,6052258,4069,NA,NA,46.38,-82.65,462300000,-823900000,312.4,1959,1973,NA,NA,1959,1973,1959,1973
602,7863,TURBINE,Ontario,6068980,4135,NA,NA,46.38,-81.57,462300000,-813400000,205.7,1914,1990,NA,NA,1914,1990,1914,1990
603,8030,CACHE BAY,Ontario,608A06G,4185,NA,NA,46.38,-80.02,462300000,-800100000,198.1,1981,1985,NA,NA,1981,1985,1981,1985
604,7847,ST CHARLES,Ontario,6067308,4130,NA,NA,46.37,-80.52,462200000,-803100000,235.9,1979,1984,NA,NA,1979,1984,1979,1984
605,7998,LA CAVE,Ontario,6084278,4195,NA,NA,46.37,-78.73,462200000,-784400000,172.2,1950,1975,NA,NA,1950,1975,1950,1975
606,8024,STURGEON FALLS,Ontario,6088144,4205,NA,NA,46.37,-79.93,462200000,-795600000,201,1883,2002,NA,NA,1883,2002,1883,2002
607,8039,NORTH BAY 22 NRWC WEATHER OFFICE,Ontario,608N70M,10710,NA,WNN,46.37,-79.42,462200000,-792500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,8008,NORTH BAY A,Ontario,6085680,52318,71731,YYB,46.36,-79.42,462150000,-792527000,370.3,2014,2016,2014,2016,2014,2016,NA,NA
609,8009,NORTH BAY,Ontario,6085681,10788,NA,ZNB,46.36,-79.42,462149000,-792523000,363.6,NA,NA,NA,NA,NA,NA,NA,NA
610,8013,NORTH BAY OVERLAP,Ontario,6085699,53860,NA,NA,46.36,-79.42,462150000,-792527000,370.3,NA,NA,NA,NA,NA,NA,NA,NA
611,8014,NORTH BAY A,Ontario,6085700,4201,71731,YYB,46.36,-79.42,462149000,-792522000,370.3,1939,2013,1953,2013,1939,2013,1939,2013
612,8015,NORTH BAY A,Ontario,6085701,50839,NA,YYB,46.36,-79.42,462150000,-792527000,370.3,2013,2016,2013,2016,2013,2014,NA,NA
613,7738,ELLIOT LAKE A,Ontario,6052259,7595,NA,YEL,46.35,-82.56,462105000,-823341000,331.3,1994,2012,1994,2012,1995,2012,1995,2011
614,7798,AMOD NORTH BAY INSTRUMENT STORAGE,Ontario,605AMOD,42544,NA,NIS,46.35,-79.42,462100000,-792500000,0,NA,NA,NA,NA,NA,NA,NA,NA
615,7770,RAYNER,Ontario,6056907,4088,NA,NA,46.33,-83.5,462000000,-833000000,243.8,1950,1970,NA,NA,1950,1970,1950,1970
616,7826,DESBARATS,Ontario,6062006,7609,NA,NA,46.33,-83.92,462000000,-835500000,181.4,NA,NA,NA,NA,NA,NA,NA,NA
617,7864,WABAGISHIK,Ontario,6069165,4137,NA,NA,46.32,-81.52,461900000,-813100000,213.4,1978,1989,NA,NA,1978,1989,1978,1989
618,8010,NORTH BAY,Ontario,6085682,4200,NA,NA,46.32,-79.47,461900000,-792800000,201.2,1887,1982,NA,NA,1887,1982,1887,1982
619,8012,NORTH BAY CLDN,Ontario,6085698,44265,NA,YYB,46.32,-79.48,461920028,-792902004,213,NA,NA,NA,NA,NA,NA,NA,NA
620,8017,NORTH BAY NIPISSING(AUT),Ontario,6085703,7647,NA,NA,46.32,-79.48,461900000,-792900000,203.5,1994,1998,1994,1998,1994,1998,NA,NA
621,8020,NORTH BAY WEATHER OFFICE,Ontario,6085P04,8996,NA,WYB,46.32,-79.45,461900000,-792700000,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,8011,NORTH BAY  WX RADIO,Ontario,6085683,30218,NA,NA,46.31,-79.43,461818000,-792538000,274,NA,NA,NA,NA,NA,NA,NA,NA
623,7733,BRUCE MINES,Ontario,6051027,4068,NA,NA,46.3,-83.92,461800000,-835500000,181.4,1898,1914,NA,NA,1898,1914,1898,1914
624,7734,BRUCE MINES RADIGAN,Ontario,605102G,4067,NA,NA,46.3,-83.75,461800000,-834500000,178,1978,1980,NA,NA,1978,1980,1978,1980
625,8000,LAKE TALON,Ontario,6084304,7642,NA,NA,46.3,-79.08,461800000,-790500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,8018,NORTH BAY OWRC,Ontario,6085704,4202,NA,NA,46.3,-79.47,461800000,-792800000,198.1,1960,1971,NA,NA,1960,1971,1960,1971
627,7752,IRON BRIDGE,Ontario,6053804,4079,NA,NA,46.28,-83.23,461700000,-831400000,182.9,1974,1975,NA,NA,1974,1975,1974,1975
628,7753,IRON BRIDGE,Ontario,6053805,44947,NA,NA,46.28,-83.25,461648000,-831446026,190,2006,2008,NA,NA,2006,2008,2006,2006
629,7827,ESPANOLA,Ontario,6062338,7610,NA,NA,46.28,-81.73,461700000,-814400000,208.8,NA,NA,NA,NA,NA,NA,NA,NA
630,7839,MCVITTIES,Ontario,6065043,4124,NA,NA,46.28,-80.85,461700000,-805100000,213.4,1950,1974,NA,NA,1950,1974,1950,1974
631,7751,IRON BRIDGE,Ontario,6053803,4078,NA,NA,46.27,-83.35,461600000,-832100000,198,1988,1991,NA,NA,1988,1991,1988,1991
632,7788,THESSALON (KIRKWOOD),Ontario,6058KM2,9941,NA,NA,46.27,-83.57,461600000,-833400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,7812,BURWASH,Ontario,6061066,7606,NA,NA,46.27,-80.82,461600000,-804900000,228.9,NA,NA,NA,NA,NA,NA,NA,NA
634,7867,WEBBWOOD,Ontario,6069428,4139,NA,NA,46.27,-81.88,461600000,-815300000,196,1983,1986,NA,NA,1983,1986,1983,1986
635,8019,NORTH BAY TEST BED,Ontario,6085710,45687,NA,TNB,46.27,-79.42,461556000,-792506000,215.8,NA,NA,NA,NA,NA,NA,NA,NA
636,8005,MATTAWA,Ontario,6085023,4199,NA,NA,46.25,-78.68,461500000,-784100000,171.3,1882,1899,NA,NA,1882,1899,1882,1899
637,8023,RUTHERGLEN,Ontario,6087255,4204,NA,NA,46.25,-79.07,461500000,-790400000,240.5,1891,1940,NA,NA,1891,1940,1891,1940
638,8033,CALVIN,Ontario,608J0H4,9934,NA,NA,46.25,-78.92,461500000,-785500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,7787,THOMPSON,Ontario,6058245,7604,NA,NA,46.23,-83.15,461400000,-830900000,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,7754,KENTVALE,Ontario,6054078,4080,NA,NA,46.22,-84.07,461300000,-840400000,205,1988,1988,NA,NA,1988,1988,1988,1988
641,7835,MASSEY,Ontario,6065005,4120,NA,NA,46.22,-82.07,461300000,-820400000,187.5,1963,1964,NA,NA,1963,1964,1963,1964
642,7842,MONETVILLE 2,Ontario,6065252,53618,NA,NA,46.22,-80.3,461255000,-801811000,205,2015,2016,NA,NA,2015,2016,NA,NA
643,7990,BONFIELD,Ontario,6080HB6,4186,NA,NA,46.22,-79.13,461300000,-790800000,265,1983,1992,NA,NA,1983,1992,1983,1992
644,7730,BLIND RIVER,Ontario,6050801,4064,NA,NA,46.2,-83,461200000,-830000000,183.2,1926,1959,NA,NA,1926,1959,1926,1959
645,7731,BLIND RIVER HYDRO CENTRE,Ontario,6050805,4065,NA,NA,46.2,-83.02,461200000,-830100000,189,1982,1989,NA,NA,1982,1989,1982,1989
646,7774,ST JOSEPH ISLAND MTN,Ontario,6057327,4089,NA,NA,46.2,-83.95,461200000,-835700000,335.3,1970,1971,NA,NA,1970,1971,1970,1971
647,7789,WALFORD,Ontario,6059210,4100,NA,NA,46.2,-82.23,461200000,-821400000,213.7,1976,1979,NA,NA,1976,1979,1976,1979
648,7790,WALFORD,Ontario,6059211,4101,NA,NA,46.2,-82.28,461200000,-821700000,182.9,1979,1979,NA,NA,1979,1979,1979,1979
649,7836,MASSEY,Ontario,6065006,4121,NA,NA,46.19,-82.02,461135088,-820129022,200,1983,2016,NA,NA,1983,2016,1983,2006
650,7756,LITTLE RAPIDS,Ontario,6054456,7600,NA,NA,46.18,-83.58,461100000,-833500000,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,8132,DES JOACHIMS,Ontario,6102009,4269,NA,NA,46.18,-77.7,461100000,-774200000,129.5,1950,1977,NA,NA,1950,1977,1950,1977
652,8292,ROLPHTON,Ontario,6107182,4374,NA,NA,46.18,-77.65,461100000,-773900000,136.5,1990,2001,NA,NA,1990,2001,1990,2001
653,8293,ROLPHTON NPD,Ontario,6107184,4375,NA,NA,46.18,-77.67,461100000,-774000000,121.9,1977,1987,NA,NA,1977,1987,1977,1987
654,8294,ROLPHTON NPD AP STN A,Ontario,610718D,7690,NA,NA,46.18,-77.67,461100000,-774000000,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,8332,STONECLIFFE,Ontario,610Q0NR,9956,NA,NA,46.18,-77.87,461100000,-775200000,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,7988,BIG CHAUDIERE FALLS,Ontario,6080729,4191,NA,NA,46.15,-80.02,460900000,-800100000,NA,1918,1933,NA,NA,1918,1933,1918,1933
657,8036,KIOSK,Ontario,608MK0J,10703,NA,NA,46.15,-78.82,460900000,-784900000,753,NA,NA,NA,NA,NA,NA,NA,NA
658,8312,STONECLIFFE,Ontario,6108060,4388,NA,NA,46.15,-78.1,460900000,-780600000,149,1876,1921,NA,NA,1876,1921,1876,1921
659,7841,MONETVILLE,Ontario,6065250,4125,NA,NA,46.14,-80.31,460833006,-801825044,221,1963,2012,NA,NA,1963,2012,1963,2006
